SR NO.,Car Name,Year,Distance,Owner,Fuel,Location,Drive,Type,Price,,,,,,,,
239,Ford Ecosport,06-Jul-05,121451,2,PETROL,,Manual,SUV,488000,,,,,,,,
240,Ford Ecosport,06-Jul-05,106937,1,DIESEL,KA-02,Manual,SUV,528000,,,,,,,,
241,Ford FREESTYLE,10-Jul-05,31679,1,PETROL,KL-09,Manual,SUV,611000,,,,,,,,
242,Ford FREESTYLE,09-Jul-05,58157,1,DIESEL,TN-09,Manual,SUV,817000,,,,,,,,
243,Ford FREESTYLE,13-Jul-05,14261,1,PETROL,TN-14,Manual,HatchBack,763000,,,,,,,,
244,Ford FREESTYLE,10-Jul-05,63517,1,DIESEL,UP-16,Manual,SUV,555000,,,,,,,,
245,Ford FREESTYLE,13-Jul-05,9350,1,PETROL,TN-19,Manual,SUV,739000,,,,,,,,
246,Ford FREESTYLE,10-Jul-05,59405,1,DIESEL,DL-10,Manual,SUV,502000,,,,,,,,
247,Ford FREESTYLE,10-Jul-05,34380,1,PETROL,KA-05,Manual,SUV,653000,,,,,,,,
248,Ford FREESTYLE,10-Jul-05,42024,1,PETROL,GJ-01,Manual,SUV,571000,,,,,,,,
249,Ford FREESTYLE,10-Jul-05,85867,1,DIESEL,KA-32,Manual,SUV,572000,,,,,,,,
250,Ford FREESTYLE,10-Jul-05,52626,1,PETROL,KA-03,Manual,SUV,590000,,,,,,,,
251,Ford FREESTYLE,10-Jul-05,76196,1,PETROL,GJ-15,Manual,SUV,524000,,,,,,,,
252,Ford FREESTYLE,10-Jul-05,62700,2,PETROL,KA-51,Manual,SUV,550000,,,,,,,,
253,Ford FREESTYLE,11-Jul-05,17523,1,PETROL,DL-10,Manual,SUV,583000,,,,,,,,
254,Ford FREESTYLE,10-Jul-05,26727,2,PETROL,MH-49,Manual,SUV,539000,,,,,,,,
255,Ford FREESTYLE,11-Jul-05,60282,2,DIESEL,KA-01,Manual,SUV,703000,,,,,,,,
256,Ford FREESTYLE,10-Jul-05,59005,1,DIESEL,KA-03,Manual,SUV,613000,,,,,,,,
257,Ford FREESTYLE,10-Jul-05,37625,1,DIESEL,HR-30,Manual,SUV,500000,,,,,,,,
258,Ford FREESTYLE,10-Jul-05,77281,1,PETROL,KL-39,Manual,SUV,478000,,,,,,,,
259,Ford FREESTYLE,10-Jul-05,26566,1,PETROL,KA-01,Manual,SUV,641000,,,,,,,,
260,Ford FREESTYLE,10-Jul-05,87777,2,DIESEL,KA-03,Manual,SUV,593000,,,,,,,,
261,Ford FREESTYLE,10-Jul-05,71619,1,DIESEL,MP-04,Manual,SUV,652000,,,,,,,,
262,Ford FREESTYLE,10-Jul-05,54813,1,PETROL,KA-51,Manual,SUV,607000,,,,,,,,
263,Ford FREESTYLE,10-Jul-05,64572,2,PETROL,RJ-18,Manual,SUV,417000,,,,,,,,
264,Ford FREESTYLE,11-Jul-05,34980,2,PETROL,KL-16,Manual,SUV,546000,,,,,,,,
265,Ford FREESTYLE,13-Jul-05,57662,1,PETROL,KL-80,Manual,SUV,606000,,,,,,,,
266,Ford FREESTYLE,11-Jul-05,60765,1,DIESEL,GJ-38,Manual,SUV,589000,,,,,,,,
267,Ford FREESTYLE,10-Jul-05,36970,1,DIESEL,WB-08,Manual,SUV,543000,,,,,,,,
268,Ford FREESTYLE,10-Jul-05,22473,2,PETROL,KA-51,Manual,SUV,658000,,,,,,,,
269,Ford FREESTYLE,11-Jul-05,22989,1,PETROL,DL-7C,Manual,SUV,572000,,,,,,,,
270,Ford FREESTYLE,10-Jul-05,61129,1,DIESEL,KA-04,Manual,SUV,684000,,,,,,,,
271,Ford FREESTYLE,10-Jul-05,86349,1,DIESEL,DL-10,Manual,SUV,569000,,,,,,,,
272,Ford FREESTYLE,10-Jul-05,51291,1,DIESEL,TS-07,Manual,SUV,546000,,,,,,,,
273,Honda Amaze,11-Jul-05,33245,1,PETROL,MH-01,Manual,Sedan,439000,,,,,,,,
274,Honda Amaze,11-Jul-05,37566,2,PETROL,TS-13,Manual,Sedan,635000,,,,,,,,
275,Honda Amaze,10-Jul-05,75883,1,CNG,MH-05,Manual,Sedan,483000,,,,,,,,
276,Honda Amaze,11-Jul-05,99520,1,PETROL,HR-26,Automatic,Sedan,326000,,,,,,,,
277,Honda Amaze,08-Jul-05,64759,1,PETROL,MH-12,Manual,HatchBack,545000,,,,,,,,
278,Honda Amaze,13-Jul-05,24236,1,PETROL,PB-70,Manual,SUV,677000,,,,,,,,
279,Honda Amaze,08-Jul-05,53355,1,PETROL,DL-1C,Manual,Sedan,678000,,,,,,,,
280,Honda Amaze,04-Jul-05,35125,2,PETROL,TN-07,Manual,HatchBack,308000,,,,,,,,
281,Honda Amaze,13-Jul-05,27546,1,PETROL,MP-09,Automatic,HatchBack,692000,,,,,,,,
282,Honda Amaze,10-Jul-05,43525,1,PETROL,KA-05,Manual,Sedan,674000,,,,,,,,
283,Honda Amaze,09-Jul-05,49344,1,PETROL,GJ-08,Automatic,HatchBack,471000,,,,,,,,
284,Honda Amaze,02-Jul-05,64103,2,PETROL,KA-02,Manual,HatchBack,221000,,,,,,,,
285,Honda Amaze,11-Jul-05,66740,1,PETROL,GJ-05,Automatic,HatchBack,401000,,,,,,,,
286,Honda Amaze,13-Jul-05,11799,1,PETROL,KL-22,Manual,Sedan,799000,,,,,,,,
287,Honda Amaze,10-Jul-05,34578,1,PETROL,RJ-45,Manual,Sedan,1111000,,,,,,,,
288,Honda Amaze,11-Jul-05,44514,1,PETROL,BR-01,Manual,Sedan,479000,,,,,,,,
289,Honda Amaze,07-Jul-05,37243,1,DIESEL,WB-02,Automatic,Sedan,891000,,,,,,,,
290,Honda Amaze,11-Jul-05,16645,1,PETROL,DL-10,Manual,Sedan,729000,,,,,,,,
291,Honda Amaze,06-Jul-05,52597,2,PETROL,TS-09,Manual,Sedan,417000,,,,,,,,
292,Honda Amaze,08-Jul-05,46411,1,PETROL,DL-9C,Manual,Sedan,456000,,,,,,,,
293,Honda Amaze,08-Jul-05,48185,1,PETROL,DL-10,Manual,Sedan,516000,,,,,,,,
294,Honda Amaze,05-Jul-05,104067,1,PETROL,,Manual,Sedan,352000,,,,,,,,
295,Honda Amaze,07-Jul-05,104289,1,PETROL,,Manual,Sedan,394000,,,,,,,,
296,Honda Amaze,07-Jul-05,66149,1,PETROL,KA-01,Manual,Sedan,748000,,,,,,,,
297,Honda Amaze,08-Jul-05,32582,1,PETROL,TN-10,Manual,Sedan,535000,,,,,,,,
298,Honda Amaze,09-Jul-05,54561,2,PETROL,KA-51,Automatic,Sedan,822000,,,,,,,,
299,Honda Amaze,10-Jul-05,33792,1,PETROL,KA-19,Manual,Sedan,716000,,,,,,,,
300,Honda Amaze,12-Jul-05,24141,1,PETROL,MH-14,Automatic,Sedan,801000,,,,,,,,
301,Honda Amaze,09-Jul-05,51705,1,PETROL,GJ-01,Manual,Sedan,493000,,,,,,,,
302,Honda Amaze,11-Jul-05,76438,2,PETROL,TS-16,Manual,Sedan,441000,,,,,,,,
303,Honda Amaze,11-Jul-05,83657,1,PETROL,TS-13,Manual,Sedan,756650,,,,,,,,
304,Honda Amaze,10-Jul-05,49345,2,PETROL,KA-02,Automatic,Sedan,736750,,,,,,,,
305,Honda Amaze,08-Jul-05,4032,1,PETROL,DL-10,Manual,Sedan,596000,,,,,,,,
306,Honda Amaze,11-Jul-05,69222,2,DIESEL,HR-26,Automatic,Sedan,669000,,,,,,,,
307,Honda Amaze,10-Jul-05,81854,1,PETROL,TS-07,Manual,Sedan,645000,,,,,,,,
308,Honda Amaze,10-Jul-05,51603,1,PETROL,MH-43,Manual,Sedan,384000,,,,,,,,
309,Honda Amaze,07-Jul-05,49625,2,PETROL,DL-2C,Manual,Sedan,463000,,,,,,,,
310,Honda Amaze,05-Jul-05,61875,1,DIESEL,MH-47,Manual,Sedan,780000,,,,,,,,
311,Honda Amaze,07-Jul-05,96861,1,PETROL,TN-07,Manual,Sedan,552000,,,,,,,,
312,Honda Amaze,10-Jul-05,40042,1,DIESEL,HR-26,Manual,Sedan,582000,,,,,,,,
313,Honda Amaze,11-Jul-05,53873,1,PETROL,UP-78,Manual,Sedan,551000,,,,,,,,
314,Honda Amaze,11-Jul-05,43774,1,PETROL,GJ-23,Manual,Sedan,604000,,,,,,,,
315,Honda Amaze,09-Jul-05,55427,1,PETROL,DL-10,Manual,Sedan,526000,,,,,,,,
316,Honda Amaze,11-Jul-05,54034,1,PETROL,GJ-01,Manual,Sedan,600000,,,,,,,,
317,Honda Amaze,08-Jul-05,62072,2,DIESEL,MH-05,Manual,Sedan,505000,,,,,,,,
318,Honda Amaze,06-Jul-05,94591,1,DIESEL,GJ-05,Manual,Sedan,480000,,,,,,,,
319,Honda Amaze,11-Jul-05,45245,1,PETROL,HR-51,Automatic,Sedan,685000,,,,,,,,
320,Honda Amaze,06-Jul-05,93416,1,PETROL,DL-1C,Manual,Sedan,342000,,,,,,,,
321,Honda Amaze,14-Jul-05,25222,1,PETROL,TN-14,Manual,Sedan,848000,,,,,,,,
322,Honda Amaze,08-Jul-05,43803,1,PETROL,MH-12,Automatic,Sedan,873000,,,,,,,,
323,Honda Amaze,08-Jul-05,72918,1,DIESEL,RJ-14,Automatic,Sedan,741000,,,,,,,,
324,Honda Amaze,08-Jul-05,51975,1,PETROL,HR-29,Manual,Sedan,464000,,,,,,,,
325,Honda Amaze,10-Jul-05,16206,2,PETROL,TN-02,Manual,Sedan,431000,,,,,,,,
326,Honda Amaze,07-Jul-05,97135,2,PETROL,DL-3C,Manual,Sedan,392000,,,,,,,,
327,Honda Amaze,10-Jul-05,43353,1,PETROL,KA-05,Automatic,Sedan,1298000,,,,,,,,
328,Honda Amaze,08-Jul-05,111247,2,PETROL,,Manual,Sedan,460000,,,,,,,,
329,Honda Amaze,11-Jul-05,22382,1,PETROL,DL-3C,Manual,Sedan,662000,,,,,,,,
330,Honda Amaze,06-Jul-05,57121,1,PETROL,MH-02,Manual,Sedan,375000,,,,,,,,
331,Honda Amaze,11-Jul-05,17763,1,PETROL,DL-3C,Manual,Sedan,397000,,,,,,,,
332,Honda Amaze,11-Jul-05,25928,1,PETROL,GJ-06,Automatic,Sedan,872000,,,,,,,,
333,Honda Amaze,10-Jul-05,120112,2,DIESEL,MH-18,Manual,Sedan,534000,,,,,,,,
334,Honda Amaze,13-Jul-05,71423,1,PETROL,KA-53,Manual,Sedan,615000,,,,,,,,
335,Honda Amaze,07-Jul-05,91771,2,DIESEL,MH-15,Manual,Sedan,488000,,,,,,,,
336,Honda Amaze,05-Jul-05,95303,1,PETROL,GJ-05,Manual,Sedan,674000,,,,,,,,
337,Honda Amaze,11-Jul-05,48162,1,PETROL,HR-51,Manual,Sedan,566000,,,,,,,,
338,Honda Amaze,10-Jul-05,70968,1,PETROL,KA-03,Manual,Sedan,617000,,,,,,,,
339,Honda Amaze,13-Jul-05,69050,2,PETROL,KA-05,Manual,Sedan,733000,,,,,,,,
340,Honda Amaze,07-Jul-05,59657,1,DIESEL,DL-8C,Automatic,Sedan,690000,,,,,,,,
341,Honda Amaze,11-Jul-05,15680,1,PETROL,GJ-38,Automatic,Sedan,1102000,,,,,,,,
342,Honda Amaze,06-Jul-05,69660,1,PETROL,DL-4C,Manual,Sedan,350000,,,,,,,,
343,Honda Amaze,14-Jul-05,42206,1,PETROL,UP-32,Manual,Sedan,653000,,,,,,,,
344,Honda Amaze,12-Jul-05,38595,1,PETROL,UP-16,Automatic,Sedan,963000,,,,,,,,
345,Honda Amaze,06-Jul-05,12288,2,PETROL,TN-10,Manual,Sedan,659000,,,,,,,,
346,Honda Amaze,05-Jul-05,56364,1,PETROL,UP-78,Manual,Sedan,340000,,,,,,,,
347,Honda Amaze,12-Jul-05,66712,1,PETROL,WB-02,Manual,Sedan,589650,,,,,,,,
348,Honda Amaze,10-Jul-05,26502,2,PETROL,KA-04,Manual,Sedan,805000,,,,,,,,
349,Honda Amaze,11-Jul-05,92170,1,PETROL,DL-3C,Manual,Sedan,527000,,,,,,,,
350,Honda Amaze,10-Jul-05,51809,2,PETROL,DL-5C,Manual,Sedan,525000,,,,,,,,
351,Honda Amaze,06-Jul-05,17960,2,PETROL,TN-31,Automatic,Sedan,673000,,,,,,,,
352,Honda Amaze,10-Jul-05,56112,1,PETROL,MH-04,Manual,Sedan,299000,,,,,,,,
353,Honda Amaze,14-Jul-05,79633,1,PETROL,GJ-01,Manual,Sedan,670000,,,,,,,,
354,Honda Amaze,10-Jul-05,121514,1,PETROL,,Manual,Sedan,346000,,,,,,,,
355,Honda Amaze,10-Jul-05,68502,2,DIESEL,KA-01,Manual,Sedan,387000,,,,,,,,
356,Honda Amaze,06-Jul-05,34644,1,PETROL,KA-51,Automatic,Sedan,892000,,,,,,,,
357,Honda Amaze,12-Jul-05,78984,1,PETROL,TS-09,Manual,Sedan,535000,,,,,,,,
358,Honda Amaze,11-Jul-05,66499,1,PETROL,UP-16,Manual,Sedan,640000,,,,,,,,
359,Honda Amaze,11-Jul-05,24163,1,PETROL,TS-12,Automatic,Sedan,1305000,,,,,,,,
360,Honda Amaze,07-Jul-05,34026,1,PETROL,DL-3C,Manual,Sedan,385000,,,,,,,,
361,Honda Amaze,06-Jul-05,97980,1,DIESEL,WB-08,Manual,Sedan,267000,,,,,,,,
362,Honda Amaze,11-Jul-05,41565,2,PETROL,WB-24,Manual,Sedan,348000,,,,,,,,
363,Honda Amaze,11-Jul-05,109144,1,DIESEL,MH-04,Automatic,Sedan,618000,,,,,,,,
364,Honda Amaze,09-Jul-05,74577,2,PETROL,MH-46,Manual,Sedan,394000,,,,,,,,
365,Honda Amaze,11-Jul-05,59511,1,PETROL,MH-43,Manual,Sedan,302000,,,,,,,,
366,Honda Amaze,12-Jul-05,24667,2,PETROL,UP-52,Manual,Sedan,605000,,,,,,,,
367,Honda Amaze,12-Jul-05,72038,1,PETROL,DL-14,Manual,Sedan,654000,,,,,,,,
368,Honda Amaze,10-Jul-05,56997,2,PETROL,TN-03,Manual,Sedan,552000,,,,,,,,
369,Honda Amaze,08-Jul-05,96733,1,DIESEL,TN-87,Automatic,Sedan,1019000,,,,,,,,
370,Honda Amaze,08-Jul-05,72477,2,PETROL,BR-01,Manual,Sedan,369000,,,,,,,,
371,Honda Amaze,12-Jul-05,44069,1,PETROL,MH-20,Manual,Sedan,581000,,,,,,,,
372,Honda Amaze,12-Jul-05,84657,1,CNG,GJ-01,Manual,Sedan,541000,,,,,,,,
373,Honda Amaze,11-Jul-05,66854,2,PETROL,TN-02,Automatic,Sedan,843000,,,,,,,,
374,Honda Amaze,10-Jul-05,87335,1,CNG,MH-02,Automatic,Sedan,636000,,,,,,,,
375,Honda Amaze,08-Jul-05,86894,1,PETROL,GJ-27,Manual,Sedan,504000,,,,,,,,
376,Honda Amaze,10-Jul-05,41545,1,PETROL,MH-12,Manual,Sedan,575000,,,,,,,,
377,Honda Amaze,11-Jul-05,94218,1,DIESEL,KA-02,Manual,Sedan,611000,,,,,,,,
378,Honda Amaze,05-Jul-05,73041,1,PETROL,AP-28,Manual,Sedan,370000,,,,,,,,
379,Honda Amaze,11-Jul-05,41781,1,DIESEL,MH-12,Manual,Sedan,885000,,,,,,,,
380,Honda Amaze,07-Jul-05,43587,1,PETROL,DL-10,Manual,Sedan,644000,,,,,,,,
381,Honda Amaze,09-Jul-05,115427,1,CNG,DL-9C,Manual,Sedan,449000,,,,,,,,
382,Honda Amaze,05-Jul-05,49260,1,DIESEL,TS-08,Automatic,Sedan,770000,,,,,,,,
383,Honda Amaze,10-Jul-05,18487,1,PETROL,UP-14,Manual,Sedan,526000,,,,,,,,
384,Honda Amaze,07-Jul-05,55580,2,PETROL,KL-07,Manual,Sedan,507000,,,,,,,,
385,Honda Amaze,11-Jul-05,26129,1,PETROL,MH-01,Automatic,Sedan,725000,,,,,,,,
386,Honda Amaze,12-Jul-05,61109,1,DIESEL,DL-8C,Manual,Sedan,980000,,,,,,,,
387,Honda Amaze,06-Jul-05,54075,1,PETROL,KA-04,Manual,Sedan,448000,,,,,,,,
388,Honda Amaze,05-Jul-05,86176,1,DIESEL,KA-41,Manual,Sedan,448000,,,,,,,,
389,Honda Amaze,11-Jul-05,66908,1,CNG,MH-06,Manual,Sedan,738000,,,,,,,,
390,Honda Amaze,08-Jul-05,20404,1,PETROL,KA-05,Automatic,Sedan,959000,,,,,,,,
391,Honda Amaze,10-Jul-05,58422,1,PETROL,GJ-01,Manual,Sedan,628000,,,,,,,,
392,Honda Amaze,07-Jul-05,43721,1,PETROL,DL-3C,Manual,Sedan,492000,,,,,,,,
393,Honda Amaze,11-Jul-05,34748,1,DIESEL,KA-03,Automatic,Sedan,840000,,,,,,,,
394,Honda Amaze,12-Jul-05,57787,2,PETROL,MH-02,Manual,Sedan,368000,,,,,,,,
395,Honda Amaze,05-Jul-05,110146,2,CNG,MH-04,Manual,Sedan,319000,,,,,,,,
396,Honda Amaze,11-Jul-05,38038,1,PETROL,TS-08,Automatic,Sedan,742000,,,,,,,,
397,Honda Amaze,06-Jul-05,53879,1,PETROL,HR-26,Manual,Sedan,207000,,,,,,,,
398,Honda Amaze,12-Jul-05,50385,1,PETROL,TS-07,Automatic,Sedan,788000,,,,,,,,
399,Honda Amaze,08-Jul-05,60660,2,PETROL,MP-09,Manual,Sedan,419000,,,,,,,,
400,Honda Amaze,06-Jul-05,39858,1,PETROL,KA-01,Automatic,Sedan,1325000,,,,,,,,
401,Honda Amaze,05-Jul-05,72233,1,PETROL,MH-49,Manual,Sedan,429000,,,,,,,,
402,Honda Amaze,06-Jul-05,96802,2,PETROL,DL-8C,Manual,Sedan,553000,,,,,,,,
403,Honda Amaze,11-Jul-05,39485,1,PETROL,HR-26,Automatic,Sedan,733000,,,,,,,,
404,Honda Amaze,10-Jul-05,39259,1,PETROL,MH-04,Automatic,Sedan,729000,,,,,,,,
405,Honda Amaze,13-Jul-05,18854,1,PETROL,KA-55,Automatic,Sedan,1282000,,,,,,,,
406,Honda Amaze,10-Jul-05,87772,1,CNG,GJ-03,Manual,Sedan,646000,,,,,,,,
407,Honda Amaze,07-Jul-05,28306,1,PETROL,TS-08,Automatic,Sedan,1148000,,,,,,,,
408,Honda Amaze,06-Jul-05,94539,1,PETROL,GJ-27,Manual,Sedan,384000,,,,,,,,
409,Honda Amaze,12-Jul-05,25413,1,PETROL,MH-12,Automatic,Sedan,734000,,,,,,,,
410,Honda Amaze,10-Jul-05,31330,2,PETROL,DL-9C,Automatic,Sedan,718000,,,,,,,,
411,Honda Amaze,11-Jul-05,56375,1,PETROL,HR-36,Manual,Sedan,596000,,,,,,,,
412,Honda Amaze,08-Jul-05,56070,2,DIESEL,TN-14,Manual,Sedan,703000,,,,,,,,
413,Honda Amaze,06-Jul-05,32253,2,PETROL,MH-04,Manual,Sedan,440000,,,,,,,,
414,Honda Amaze,07-Jul-05,71447,2,PETROL,AP-09,Automatic,Sedan,419000,,,,,,,,
415,Honda Amaze,06-Jul-05,68882,1,PETROL,MH-01,Manual,Sedan,365000,,,,,,,,
416,Honda Amaze,10-Jul-05,36998,2,PETROL,TN-07,Automatic,Sedan,746000,,,,,,,,
417,Honda Amaze,06-Jul-05,23808,1,PETROL,WB-02,Manual,Sedan,326000,,,,,,,,
418,Honda Amaze,14-Jul-05,14234,1,PETROL,TN-81,Manual,Sedan,766000,,,,,,,,
419,Honda Amaze,10-Jul-05,62508,1,PETROL,DL-4C,Manual,Sedan,430000,,,,,,,,
420,Honda Amaze,09-Jul-05,77428,1,PETROL,KA-01,Automatic,Sedan,736000,,,,,,,,
421,Honda Amaze,06-Jul-05,29159,1,PETROL,WB-06,Manual,Sedan,562000,,,,,,,,
422,Honda Amaze,14-Jul-05,25905,1,PETROL,KA-05,Manual,Sedan,667000,,,,,,,,
423,Honda Amaze,06-Jul-05,26940,1,PETROL,MH-01,Automatic,Sedan,752000,,,,,,,,
424,Honda Amaze,10-Jul-05,89525,2,PETROL,TS-09,Manual,Sedan,649000,,,,,,,,
425,Honda Amaze,06-Jul-05,48144,1,PETROL,HR-51,Manual,Sedan,491000,,,,,,,,
426,Honda Amaze,11-Jul-05,61306,2,PETROL,MH-02,Automatic,Sedan,576000,,,,,,,,
427,Honda Amaze,06-Jul-05,35895,1,PETROL,MH-43,Manual,Sedan,464000,,,,,,,,
428,Honda Amaze,09-Jul-05,58998,1,PETROL,KA-36,Automatic,Sedan,627000,,,,,,,,
429,Honda Amaze,11-Jul-05,105662,1,PETROL,,Manual,Sedan,490000,,,,,,,,
430,Honda Amaze,05-Jul-05,116737,1,DIESEL,KA-51,Manual,Sedan,649000,,,,,,,,
431,Honda Amaze,06-Jul-05,50908,1,PETROL,MP-04,Manual,Sedan,476000,,,,,,,,
432,Honda Amaze,11-Jul-05,65358,2,PETROL,RJ-10,Manual,Sedan,597000,,,,,,,,
433,Honda Amaze,05-Jul-05,53850,2,DIESEL,UP-32,Manual,Sedan,408000,,,,,,,,
434,Honda Amaze,05-Jul-05,87589,1,DIESEL,AP-29,Manual,Sedan,394000,,,,,,,,
435,Honda Amaze,06-Jul-05,47089,1,DIESEL,MH-02,Manual,Sedan,1048000,,,,,,,,
436,Honda Amaze,09-Jul-05,17218,1,PETROL,TS-07,Manual,Sedan,851000,,,,,,,,
437,Honda Amaze,06-Jul-05,78099,2,DIESEL,KA-06,Manual,Sedan,725000,,,,,,,,
438,Honda Amaze,11-Jul-05,67830,2,PETROL,GJ-04,Manual,Sedan,612000,,,,,,,,
439,Honda Amaze,10-Jul-05,23589,1,PETROL,HR-51,Manual,Sedan,981000,,,,,,,,
440,Honda Amaze,11-Jul-05,92294,1,PETROL,MH-15,Automatic,Sedan,708000,,,,,,,,
441,Honda Amaze,11-Jul-05,88392,1,DIESEL,MP-04,Manual,Sedan,412600,,,,,,,,
442,Honda Amaze,14-Jul-05,93309,1,PETROL,DL-11,Manual,Sedan,627000,,,,,,,,
443,Honda Amaze,11-Jul-05,19624,1,PETROL,TS-07,Automatic,Sedan,760000,,,,,,,,
444,Honda Amaze,10-Jul-05,122321,2,DIESEL,MH-49,Manual,Sedan,465000,,,,,,,,
445,Honda Amaze,08-Jul-05,39071,1,PETROL,GJ-27,Manual,Sedan,867000,,,,,,,,
446,Honda Amaze,11-Jul-05,58764,1,DIESEL,MH-02,Automatic,Sedan,615000,,,,,,,,
447,Honda Amaze,10-Jul-05,68647,1,PETROL,DL-3C,Manual,Sedan,359000,,,,,,,,
448,Honda Amaze,07-Jul-05,31059,1,PETROL,DL-2C,Manual,Sedan,446000,,,,,,,,
449,Honda Amaze,05-Jul-05,61917,2,CNG,GJ-21,Automatic,Sedan,410000,,,,,,,,
450,Honda Amaze,05-Jul-05,90552,2,PETROL,MH-03,Manual,Sedan,302000,,,,,,,,
451,Honda Amaze,10-Jul-05,55146,2,PETROL,KA-03,Automatic,Sedan,762000,,,,,,,,
452,Honda Amaze,05-Jul-05,52189,1,PETROL,HR-26,Manual,Sedan,411000,,,,,,,,
453,Honda Amaze,07-Jul-05,62496,2,PETROL,GJ-03,Manual,Sedan,394000,,,,,,,,
454,Honda Amaze,09-Jul-05,52380,1,PETROL,MH-12,Manual,Sedan,509000,,,,,,,,
455,Honda Amaze,10-Jul-05,28483,2,PETROL,TN-14,Manual,Sedan,659000,,,,,,,,
456,Honda Amaze,05-Jul-05,33951,1,PETROL,TS-15,Automatic,Sedan,965000,,,,,,,,
457,Honda Amaze,05-Jul-05,114432,2,PETROL,,Manual,Sedan,257000,,,,,,,,
458,Honda Amaze,13-Jul-05,94134,1,DIESEL,MP-12,Manual,Sedan,676000,,,,,,,,
459,Honda Amaze,11-Jul-05,67055,1,PETROL,WB-06,Manual,Sedan,486000,,,,,,,,
460,Honda Amaze,11-Jul-05,45348,1,PETROL,WB-38,Manual,Sedan,688000,,,,,,,,
461,Honda Amaze,14-Jul-05,4412,1,PETROL,MH-01,Manual,Sedan,755000,,,,,,,,
462,Honda Amaze,12-Jul-05,96738,2,DIESEL,GJ-01,Manual,Sedan,404000,,,,,,,,
463,Honda Amaze,10-Jul-05,55763,1,PETROL,HR-87,Manual,Sedan,591000,,,,,,,,
464,Honda Amaze,13-Jul-05,61999,2,PETROL,MH-01,Manual,Sedan,350000,,,,,,,,
465,Honda Amaze,05-Jul-05,120332,1,PETROL,,Manual,Sedan,397000,,,,,,,,
466,Honda Amaze,09-Jul-05,84614,1,DIESEL,MH-12,Manual,Sedan,975000,,,,,,,,
467,Honda Amaze,07-Jul-05,105227,1,PETROL,,Manual,Sedan,403000,,,,,,,,
468,Honda Amaze,10-Jul-05,53230,1,PETROL,KL-41,Automatic,Sedan,880000,,,,,,,,
469,Honda Amaze,11-Jul-05,110974,1,PETROL,,Manual,Sedan,451000,,,,,,,,
470,Honda Amaze,07-Jul-05,31738,1,PETROL,TN-42,Manual,Sedan,528250,,,,,,,,
471,Honda Amaze,10-Jul-05,37455,1,PETROL,UP-78,Automatic,Sedan,594000,,,,,,,,
472,Honda Amaze,10-Jul-05,37640,1,DIESEL,HR-51,Manual,Sedan,946000,,,,,,,,
473,Honda Amaze,10-Jul-05,61308,1,PETROL,TN-11,Manual,Sedan,534000,,,,,,,,
474,Honda Amaze,08-Jul-05,27556,2,PETROL,DL-3C,Manual,Sedan,390000,,,,,,,,
475,Honda Amaze,10-Jul-05,47914,1,PETROL,DL-14,Manual,Sedan,605000,,,,,,,,
476,Honda Amaze,06-Jul-05,54633,1,PETROL,TS-11,Manual,Sedan,638000,,,,,,,,
477,Honda Amaze,10-Jul-05,42463,2,PETROL,GJ-01,Manual,Sedan,611000,,,,,,,,
478,Honda Amaze,05-Jul-05,76518,1,CNG,UP-32,Manual,Sedan,667000,,,,,,,,
479,Honda Brio,04-Jul-05,42375,2,PETROL,GJ-05,Manual,HatchBack,312000,,,,,,,,
480,Honda Brio,10-Jul-05,48617,1,PETROL,KL-27,Manual,HatchBack,365000,,,,,,,,
481,Honda Brio,12-Jul-05,96537,2,PETROL,GJ-18,Manual,SUV,906000,,,,,,,,
482,Honda Brio,10-Jul-05,89172,1,PETROL,GJ-05,Automatic,HatchBack,449000,,,,,,,,
483,Honda Brio,04-Jul-05,66201,2,PETROL,MH-12,Manual,HatchBack,279000,,,,,,,,
484,Honda Brio,07-Jul-05,34105,1,PETROL,DL-3C,Manual,HatchBack,345000,,,,,,,,
485,Honda Brio,07-Jul-05,41595,2,PETROL,MP-09,Manual,HatchBack,373000,,,,,,,,
486,Honda Brio,05-Jul-05,67656,2,PETROL,DL-1C,Manual,HatchBack,260000,,,,,,,,
487,Honda Brio,07-Jul-05,18554,1,PETROL,MH-43,Manual,HatchBack,363000,,,,,,,,
488,Honda Brio,04-Jul-05,97335,2,PETROL,KA-22,Manual,HatchBack,297000,,,,,,,,
489,Honda Brio,08-Jul-05,27699,1,PETROL,PB-10,Automatic,HatchBack,467000,,,,,,,,
490,Honda Brio,06-Jul-05,66051,1,PETROL,DL-3C,Manual,HatchBack,307000,,,,,,,,
491,Honda Brio,08-Jul-05,34456,1,PETROL,MH-03,Manual,HatchBack,366000,,,,,,,,
492,Honda Brio,04-Jul-05,53300,2,PETROL,MH-48,Manual,HatchBack,264000,,,,,,,,
493,Honda Brio,05-Jul-05,50574,1,PETROL,DL-8C,Manual,HatchBack,271000,,,,,,,,
494,Honda Brio,06-Jul-05,81795,2,PETROL,MH-12,Automatic,HatchBack,419000,,,,,,,,
495,Honda Brio,07-Jul-05,64592,1,PETROL,DL-3C,Automatic,HatchBack,424000,,,,,,,,
496,Honda Brio,04-Jul-05,54288,1,PETROL,HR-51,Manual,HatchBack,229000,,,,,,,,
497,Honda Brio,06-Jul-05,77469,1,PETROL,TN-14,Automatic,HatchBack,408000,,,,,,,,
